word,pinyin,derivation,常用
无功受禄,wú gōng shòu lù,《诗·魏风·伐檀序》在位贪鄙，无功而受禄，君子不得进仕尔。,0
无故呻吟,wú gù shēn yín,无,0
无挂无碍,wú guà wú ài,无,0
无关大局,wú guān dà jú,毛泽东《介绍一个合作社》至死不变，愿意带着花岗岩头脑去见上帝的人，肯定是有的，那也无关大局。,0
无关大体,wú guān dà tǐ,鲁迅《华盖集续编·不是信》虽然偶有些耳食之言，又大抵是无关大体的；要是错了，即使月久年深，也决不惜追加订正。,0
无关宏旨,wú guān hóng zhǐ,章炳麟《答梦庵》《大乘缘起说》者，无过考证之文，不关宏旨。,0
无关紧要,wú guān jǐn yào,清·李汝珍《镜花缘》第十七回可见字音一道，乃读书人不可忽略的。大贤学问渊博，故视为无关紧要；我们后学，却是不可少的。,0
无关痛痒,wú guān tòng yǎng,《朱子语类》卷一０一那不关痛痒底是不仁。,0
无何有乡,wú hé yǒu xiāng,无,0
无乎不可,wú hū bù kě,无,0
无毁无誉,wú huǐ wú yù,《庄子·山木》无誉无訾，一龙一蛇，与时俱化，而无肯专为。,0
无机可乘,wú jī kě chéng,无,0
无迹可求,wú jì kě qiú,无,0
无迹可寻,wú jì kě xún,无,0
无稽之谈,wú jī zhī tán,《尚书·大禹漠》无稽之言勿听。,0
无稽之言,wú jī zhī yán,无,0
无计可奈,wú jì kě nài,无,0
无计可施,wú jì kě shī,明·罗贯中《三国演义》第八回王允日‘贼臣董卓，将欲篡位，朝中文武，无计可施。’,0
无计奈何,wú jì nài hé,宋·欧阳修《渔家傲》词愁倚画楼无计奈，乱红飘过秋塘外。,0
无计所奈,wú jì suǒ nài,无,0
无际可寻,wú jì kě xún,无,0
无济于事,wú jì yú shì,清·李宝嘉《官场现形记》第五十二回如今远水救不得近火，就是我们再帮点忙，至多再凑了几百银子，也无济于事。,0
无家可奔,wú jiā kě bēn,无,0
无家可归,wú jiā kě guī,明·凌濛初《初刻拍案惊奇》卷二十二寺僧见了他无了根蒂，渐渐怠慢，不肯相留。要回故乡，已此无家可归。,0
无家无室,wú jiā wú shì,无,0
无价之宝,wú jià zhī bǎo,唐·鱼玄机《赠邻女》诗易求无价宝，难得有心郎。,0
无坚不摧,wú jiān bù cuī,《旧唐书·孔巢文传》（田）悦酒酣，自其骑之艺，拳勇之略，因曰‘若蒙见用，无坚不摧。’,0
无坚不陷,wú jiān bù xiàn,无,0
无间冬夏,wú jiān dōng xià,无,0
无间可乘,wú jiān kě chéng,无,0
无间可伺,wú jiān kě sì,宋·叶梦得《石林诗话》卷上禅宗论云间有三种语……其三为函盖乾坤句，谓泯然皆契，无间可伺。,0
无间是非,wú jiàn shì fēi,无,0
无疆之休,wú jiāng zhī xiū,无,0
无噍类矣,wú jiào lèi yǐ,《汉书·高帝纪》尝攻襄城，襄城无噍类，所过无不残灭。,0
无尽无穷,wú jìn wú qióng,无,0
无尽无休,wú jìn wú xiū,曹禺《北京人》第三幕终于沉闷地听着远处的更锣声、风声、树叶声，和偶尔才肯留心到的身旁思懿的无尽无休的言语。,0
无精嗒彩,wú jīng dā cǎi,无,0
无精打采,wú jīng dǎ cǎi,清·曹雪芹《红楼梦》第二十五回小红待要过去，又不敢过去，只得悄悄向潇湘馆，取了喷壶而回，无精打采，自向房内躺着。,0
无精打彩,wú jīng dǎ cǎi,清·曹雪芹《红楼梦》第六十七回言毕，只是长吁短叹无精打彩的，不象往日高兴。,0
无胫而来,wú jìng ér lái,无,0
无胫而行,wú jìng ér xíng,汉·孔融《论盛孝章书》珠玉无胫而自至者，以人好之也。,0
无胫而至,wú jìng ér zhì,无,0
无胫而走,wú jìng ér zǒu,无,0
无旧无新,wú jiù wú xīn,《尚书大传》卷二上各安其宅，各田其田，毋故毋新。,0
无咎无誉,wú jiù wú yù,《易·坤》括囊，无咎无誉，盖言谨也。《后汉书·邓张徐张胡列传赞》邓张作傅，无咎无誉。,0
无拘无碍,wú jū wú ài,无,0
无拘无缚,wú jū wú fù,无,0
无拘无束,wú jū wú shù,明·吴承恩《西游记》第二回逐日家无拘无束，自在逍遥此一长生之美。,0
无可比伦,wú kě bǐ lún,无,0
无可比拟,wú kě bǐ nì,毛泽东《新民主主义论》这是一个绝大的变化，这是自有世界历史和中国历史以来无可比拟的大变化。,0
无可比象,wú kě bǐ xiàng,无,0
无可不可,wú kě bù kě,无,0
无可非议,wú kě fēi yì,欧阳山《三家巷》三一你们的盛情是可感的，动机是无可非议的。,0
无可奉告,wú kě fèng gào,无,0
无可厚非,wú kě hòu fēi,《汉书·王莽传中》莽怒，免英官◇颇觉悟，曰‘英亦未可厚非。’,0
无可讳言,wú kě huì yán,蔡东藩、许廑父《民国通俗演义》第三十五回事实俱在，无可讳言。,0
无可救药,wú kě jiù yào,《诗经·大雅·板》匪我言耄，尔用忧谑。多将熇熇，不可救药。,0
无可名状,wú kě míng zhuàng,无,0
无可奈何,wú kě nài hé,《战国策·燕策三》太子闻之，弛往，伏尸而哭极哀。既已无可奈何，乃遂收盛樊於期之首，函封之。《史记·周本纪》祸成矣，载可奈何。,0
无可柰何,wú kě nài hé,无,0
无可如何,wú kě rú hé,无,0
无可争辩,wú kě zhēng biàn,清·陈澧《东塾读书记》卷十六太社不立于京都，当安所立。尤无可置辩矣。,0
无可置辩,wú kě zhì biàn,清·陈澧《东塾读书记》卷十六太社不立于京都，当安所立。尤无可置辩矣。,0
无可置喙,wú kě zhì huì,无,0
无可置疑,wú kě zhì yí,范文澜《中国通史》第一编第五章第二节战国时某些地区已能制钢，无可置疑。,0
无空不入,wú kōng bù rù,无,0
无孔不入,wú kǒng bù rù,清·李宝嘉《官场现形记》第三十五回况且上海办捐的人，钻头觅缝，无孔不入。,0
无孔不钻,wú kǒng bù zuān,清·吴趼人《近代社会龌龊史》第十六回凡钻谋的人是无孔不钻的，就如这回出了买军装的事，不定有人走到他的门路，他也不免有点晓得，所以伍太守故意提出一声军装买办来，就惹起他何必委人到上海去买的话。,0
无寇暴死,wu kou bào shi,无,0
无愧衾影,wú kuì qīn yǐng,《宋史·蔡元定传》刎行不愧影，独寝不愧衾。,0
无理取闹,wú lǐ qǔ nào,唐·韩愈《答柳州食虾蟆》诗鸣声相呼和，无理只取闹。周公所不堪，洒灰垂典教。,0
无了根蒂,wú le gēn dì,语出《汉书·叙传上》徒乐枕经籍书，纡体衡门，上无所蒂，下无所根。独摅意呼宇宙之外，锐思于豪芒之内。,0
无了无休,wú le wú xiū,无,0
无虑无思,wú lǜ wú sī,无,0
无虑无忧,wú lǜ wú yōu,无,0
无论如何,wú lùn rú hé,无,0
无毛大虫,wú máo dà chóng,无,0
无米之炊,wú mǐ zhī chuī,宋·陆游《老学庵笔记》卷三晏景初尚书，请僧住院，僧辞以穷陋不可为。景初曰‘高才固易耳。’僧曰‘巧妇安能作无面汤饼乎？’,0
无名火气,wú míng huǒ qì,无,0
无名孽火,wú míng niè huǒ,清·文康《儿女英雄传》第十五回那里我一把无名孽火，从脚跟下直透顶门，只得碍着众亲友不好动粗。,0
无名小辈,wú míng xiǎo bèi,无,0
无名小卒,wú míng xiǎo zú,明·罗贯中《三国演义》第四十一回只见城内一将飞马引军而出，大喝‘魏延无名小卒，安敢造乱！’,0
无名英雄,wú míng yīng xióng,无,0
无名之璞,wú míng zhī pú,无,0
无名之朴,wú míng zhī pǔ,无,0
无名之师,wú míng zhī shī,无,0
无明无夜,wú míng wú yè,《二刻拍案惊奇》卷八所以一耽了这件的滋味，定是无明无夜，抛家失业，失魂落魄，忘飧废寝的。,0
无明业火,wú míng yè huǒ,无,0
无能为力,wú néng wéi lì,清·纪昀《阅微草堂笔记》卷十四此罪至重，微我难解脱，即释迦牟尼亦无能为力也。,0
无能为役,wú néng wéi yì,《左传·成公二年》此城濮之赋也。有先君之明与先大夫之肃，故捷。克于先大夫，无能为役。,0
无偏无陂,wú piān wú bēi,无,0
无偏无党,wú piān wú dǎng,《书·洪范》无偏无党，王道荡荡。,0
无偏无颇,wú piān wú pō,无,0
无偏无倚,wú piān wú yǐ,无,0
无平不颇,wú píng bù pō,无,0
无其伦比,wú qí lún bǐ,清·陈田《明诗纪事丁签·边贡》海岳之才，无其伦比。,0
无其奈何,wú qí nài hé,无,0
无奇不有,wú qí bù yǒu,清·吴趼人《二十年目睹之怪现状》第九回上海地方，无奇不有，倘能在那里多盘桓些日子，新闻还多着呢。,0
无千待万,wú qiān dài wàn,无,0
无千无万,wú qiān wú wàn,明·施耐庵《水浒传》第十七回杨提辖，且住!你听我说我在东京太师府里做奶公时，门下官军，见了无千无万，都向着我喏喏连声。,0
无牵无挂,wú qiān wú guà,清·石玉昆《三侠五义》第61回北侠原是无牵无挂之人，不能推辞，同上茉花村去了。,0
无亲无故,wú qīn wú gù,无,0
无情少面,wú qíng shǎo miàn,无,0
无情无彩,wú qíng wú cǎi,无,0
无情无绪,wú qíng wú xù,元·王实甫《西厢记》第二本第一折姐姐往常不曾如此无情无绪。,0
无情无义,wú qíng wú yì,清·曹雪芹《红楼梦》第八十二回好！宝玉，我今日才知道你是个无情无义的人了！,0
无穷无尽,wú qióng wú jìn,宋·晏殊《踏莎行》无穷无尽是离愁，天涯地角寻思遍。,0
无拳无勇,wú quán wú yǒng,《诗经·小雅·巧言》彼何人斯，居河之麋；无拳无勇，职为乱阶。,0
无人问津,wú rén wèn jīn,晋·陶潜《桃花源记》南阳刘子骥，高尚士也，闻之，欣然规往，未果，寻病终◇遂无问津者。,0
无人之地,wú rén zhī dì,无,0
无人之境,wú rén zhī jìng,宋·杨万里《国势中》不茸一垒，不置一卒，使寇之去来，如入无人之境。,0
无任之禄,wú rèn zhī lù,无,0
无如奈何,wú rú nài hé,无,0
无如之何,wú rú zhī hé,《礼记·大学》小人之使为国家。灾害并至，虽有善者，亦无如之何矣。,0
无如之奈,wú rú zhī nài,无,0
无伤大体,wú shāng dà tǐ,鲁迅《华盖集·我观北大》而那向上的精神还是始终一贯，不见得弛懈，自然，偶而也免不了有些很想勒转马头的，可是这也无伤大体。,0
无伤大雅,wú shāng dà yǎ,秦牧《果王的美号》就是甜味，也各具特色，有些是蜜糖般甜，有些是在甜中略带一点轻微的，无伤大雅和酸味。,0
无伤无臭,wú shēng wú xiù,无,0
无声无臭,wú shēng wú xiù,《诗经·大雅·文王》上天之载，无声无臭。,0
无声无色,wú shēng wú sè,无,0
无声无息,wú shēng wú xī,《诗经·大雅·文王》上天之载，无声无臭。,0
无师自通,wú shī zì tōng,唐·贾岛《送贺兰上人》诗无师禅自解，有格句堪說。,0
无施不可,wú shī bù kě,无,0
无施不效,wú shī bù xiào,无,0
无时无刻,wú shí wú kè,明·凌濛初《初刻拍案惊奇》卷六自是行忘止，食忘餐，却象掉下了一件什么东西的，无时无刻不在心上。,0
无始无终,wú shǐ wú zhōng,《淮南子·说林训》无古无今，无始无终，未有天地而生天地，至深微广大矣。,0
无事生非,wú shì shēng fēi,清·李汝珍《镜花缘》第五十八回有不安本分的强盗，有无事生非的强盗。,0
无事生事,wú shì shēng shì,无,0
无适无莫,wú shì wú mò,《论语·里仁》君子之于天下也，无适也，无莫也，义之于此。,0
无適无莫,wú dí wú mò,《论语·里仁》君子之于天下也，无適也，无莫也，义之与比。《后汉书·刘梁传》是以君子之于事也，无適无莫，必考之以义焉。,0
无束无拘,wú shù wú jū,无,0
无丝有线,wú sī yǒu xiàn,无,0
无私有弊,wú sī yǒu bì,清·李宝嘉《活地狱》第二十六回可是这个风声出去，人家一定说是无私无弊，况且以后，你们头儿们捉到了人，都来照顾小店里，小店还能开得下去么？,0
无私有意,wú sī yǒu yì,无,0
无私之光,wú sī zhī guāng,语本《礼记·孔子闲居》天无私覆，地无私载，日月无私照。,0
无思无虑,wú sī wú lǜ,《周易·系辞下》天下何思何虑，天下同归而殊途，一致而百虑。《庄子·天地》德人者，居无思，行无虑，不藏是非美恶。,0
无所不包,wú suǒ bù bāo,清·无名氏《杜诗言志》卷一‘荡胸’句，言其量之无所不包。,0
无所不备,wú suǒ bù bèi,无,0
无所不及,wú suǒ bù jí,无,0
无所不可,wú suǒ bù kě,汉·荀悦《前汉记·武帝纪一》蚡事魏其侯无所不可，而爱数顷田？,0
无所不能,wú suǒ bù néng,宋·沈括《梦溪笔谈》卷二十一近岁迎紫姑者极多，大率多能文章歌诗，有极工者，予屡见之，多自称蓬莱谪仙，医卜无所不能，棋与国手为敌。,0
无所不容,wú suǒ bù róng,无,0
无所不通,wú suǒ bù tōng,《孝经·感应》孝悌之至，通于神明，光于四海，无所不通。,0
无所不为,wú suǒ bù wéi,《三国志·吴书·张温传》揆其奸心，无所不为。,0
无所不晓,wú suǒ bù xiǎo,元·吴昌龄《东坡梦》第一折此女甚是聪慧……便是三教九流的说话，无所不通，无所不晓。,0
无所不有,wú suǒ bù yǒu,唐·李朝威《柳毅传》始见台阁相向，门户千万，奇草珍木，无所不有。,0
无所不在,wú suǒ bù zài,无,0
无所不知,wú suǒ bù zhī,《列子·黄帝》圣人无所不知，无所不通，故得引而使之焉。,0
无所不至,wú suǒ bù zhì,《论语·阳货》既得之，患失之，苟患失之，无所不至矣。,0
无所不作,wú suǒ bù zuò,无,0
无所措手,wú suǒ cuò shǒu,无,0
无所顾惮,wú suǒ gù dàn,无,0
无所顾忌,wú suǒ gù jì,清·李宝嘉《官场现形记》第五十一回当初原为遮人耳目起见，不得不如此；等到后来张太太把抵押的凭据禀了上头存了案，他却无所顾忌了。,0
无所回避,wú suǒ huí bì,《后汉书·蔡茂传》茂辄纠案，无所回避。,0
无所忌惮,wú suǒ jì dàn,《南史·齐本纪下》自江祏、始安王遥光等诛后，无所忌惮，日夜于后堂戏马，鼓噪为乐。,0
无所忌讳,wú suǒ jì huì,无,0
无所可否,wú suǒ kě fǒu,无,0
无所容心,wú suǒ róng xīn,无,0
无所事事,wú suǒ shì shì,无,0
无所适从,wú suǒ shì cóng,《左传·僖公五年》一国三公，吾谁适从。宋·姚宽《西溪从语》卷上源殊派异，无所适从。,0
无所畏惮,wú suǒ wèi dàn,无,0
无所畏忌,wú suǒ wèi jì,无,0
无所畏惧,wú suǒ wèi jù,毛泽东《在中国共产党全国宣传工作会议上的讲话》为了达到建设新中国的目的，对于什么困难我们共产党人也是无所畏惧。,0
无所依归,wú suǒ yī guī,无,0
无所用心,wú suǒ yòng xīn,《论语·阳货》饱食终日，无所用心，难矣哉。,0
无所用之,wú suǒ yòng zhī,无,0
无所重轻,wú suǒ zhòng qīng,无,0
无所作为,wú suǒ zuò wéi,无,0
无天无日,wú tiān wú rì,无,0
无头告示,wú tóu gào shì,无,0
无头无尾,wú tóu wú wěi,无,0
无万大千,wú wàn dà qiān,无,0
无往不复,wú wǎng bù fù,《易·泰》无平不陂，无往不复。孔颖达疏初始往者必将有反复也。,0
无往不克,wú wǎng bù kè,无,0
无往不利,wú wǎng bù lì,清·李汝珍《镜花缘》第九十回贫道今日幸把些尘垢全都拭净，此后是皓月当空，一无渣滓，诸位才女定是无往不利。,0
无往不胜,wú wǎng bù shèng,京剧《红色娘子军》第二场连长，我们军民一心，就无往不胜！,0
无妄之福,wú wàng zhī fú,《战国策·楚策四》世有无妄之福，又有无妄之祸。今君处无妄之世，以事无妄之主，安不有无妄之人乎。,0
